cellI,x,y,z,V
663,0.07575,0.00125,0.001,5e-10
664,0.07625,0.00125,0.001,5e-10
665,0.07675,0.00125,0.001,5e-10
666,0.07725,0.00125,0.001,5e-10
667,0.07775,0.00125,0.001,5e-10
668,0.07825,0.00125,0.001,5e-10
669,0.07875,0.00125,0.001,5e-10
670,0.07925,0.00125,0.001,5e-10
671,0.07975,0.00125,0.001,5e-10
672,0.08025,0.00125,0.001,5e-10
673,0.08075,0.00125,0.001,5e-10
674,0.08125,0.00125,0.001,5e-10
675,0.08175,0.00125,0.001,5e-10
676,0.08225,0.00125,0.001,5e-10
677,0.08275,0.00125,0.001,5e-10
678,0.08325,0.00125,0.001,5e-10
679,0.08375,0.00125,0.001,5e-10
680,0.08425,0.00125,0.001,5e-10
681,0.08475,0.00125,0.001,5e-10
682,0.08525,0.00125,0.001,5e-10
683,0.08575,0.00125,0.001,5e-10
684,0.08625,0.00125,0.001,5e-10
685,0.08675,0.00125,0.001,5e-10
686,0.08725,0.00125,0.001,5e-10
687,0.08775,0.00125,0.001,5e-10
688,0.08825,0.00125,0.001,5e-10
689,0.08875,0.00125,0.001,5e-10
690,0.08925,0.00125,0.001,5e-10
691,0.08975,0.00125,0.001,5e-10
692,0.09025,0.00125,0.001,5e-10
693,0.09075,0.00125,0.001,5e-10
694,0.09125,0.00125,0.001,5e-10
695,0.09175,0.00125,0.001,5e-10
696,0.09225,0.00125,0.001,5e-10
697,0.09275,0.00125,0.001,5e-10
698,0.09325,0.00125,0.001,5e-10
699,0.09375,0.00125,0.001,5e-10
700,0.09425,0.00125,0.001,5e-10
701,0.09475,0.00125,0.001,5e-10
702,0.09525,0.00125,0.001,5e-10
703,0.09575,0.00125,0.001,5e-10
704,0.09625,0.00125,0.001,5e-10
705,0.09675,0.00125,0.001,5e-10
706,0.09725,0.00125,0.001,5e-10
707,0.09775,0.00125,0.001,5e-10
708,0.09825,0.00125,0.001,5e-10
709,0.09875,0.00125,0.001,5e-10
710,0.09925,0.00125,0.001,5e-10
711,0.09975,0.00125,0.001,5e-10
712,0.10025,0.00125,0.001,5e-10
713,0.10075,0.00125,0.001,5e-10
714,0.10125,0.00125,0.001,5e-10
715,0.10175,0.00125,0.001,5e-10
716,0.10225,0.00125,0.001,5e-10
717,0.10275,0.00125,0.001,5e-10
718,0.10325,0.00125,0.001,5e-10
719,0.10375,0.00125,0.001,5e-10
720,0.10425,0.00125,0.001,5e-10
721,0.10475,0.00125,0.001,5e-10
722,0.10525,0.00125,0.001,5e-10
723,0.10575,0.00125,0.001,5e-10
724,0.10625,0.00125,0.001,5e-10
725,0.10675,0.00125,0.001,5e-10
726,0.10725,0.00125,0.001,5e-10
727,0.10775,0.00125,0.001,5e-10
728,0.10825,0.00125,0.001,5e-10
729,0.10875,0.00125,0.001,5e-10
730,0.10925,0.00125,0.001,5e-10
731,0.10975,0.00125,0.001,5e-10
732,0.11025,0.00125,0.001,5e-10
733,0.11075,0.00125,0.001,5e-10
734,0.11125,0.00125,0.001,5e-10
735,0.11175,0.00125,0.001,5e-10
736,0.11225,0.00125,0.001,5e-10
737,0.11275,0.00125,0.001,5e-10
738,0.11325,0.00125,0.001,5e-10
739,0.11375,0.00125,0.001,5e-10
740,0.11425,0.00125,0.001,5e-10
741,0.11475,0.00125,0.001,5e-10
742,0.11525,0.00125,0.001,5e-10
743,0.11575,0.00125,0.001,5e-10
744,0.11625,0.00125,0.001,5e-10
745,0.11675,0.00125,0.001,5e-10
746,0.11725,0.00125,0.001,5e-10
747,0.11775,0.00125,0.001,5e-10
748,0.11825,0.00125,0.001,5e-10
749,0.11875,0.00125,0.001,5e-10
750,0.11925,0.00125,0.001,5e-10
751,0.11975,0.00125,0.001,5e-10
752,0.12025,0.00125,0.001,5e-10
753,0.12075,0.00125,0.001,5e-10
754,0.12125,0.00125,0.001,5e-10
755,0.12175,0.00125,0.001,5e-10
756,0.12225,0.00125,0.001,5e-10
757,0.12275,0.00125,0.001,5e-10
758,0.12325,0.00125,0.001,5e-10
759,0.12375,0.00125,0.001,5e-10
760,0.12425,0.00125,0.001,5e-10
761,0.12475,0.00125,0.001,5e-10
762,0.12525,0.00125,0.001,5e-10
763,0.12575,0.00125,0.001,5e-10
764,0.12625,0.00125,0.001,5e-10
765,0.12675,0.00125,0.001,5e-10
766,0.12725,0.00125,0.001,5e-10
767,0.12775,0.00125,0.001,5e-10
768,0.00025,0.00175,0.001,5e-10
769,0.00075,0.00175,0.001,5e-10
770,0.00125,0.00175,0.001,5e-10
771,0.00175,0.00175,0.001,5e-10
772,0.00225,0.00175,0.001,5e-10
773,0.00275,0.00175,0.001,5e-10
774,0.00325,0.00175,0.001,5e-10
775,0.00375,0.00175,0.001,5e-10
776,0.00425,0.00175,0.001,5e-10
777,0.00475,0.00175,0.001,5e-10
778,0.00525,0.00175,0.001,5e-10
779,0.00575,0.00175,0.001,5e-10
780,0.00625,0.00175,0.001,5e-10
781,0.00675,0.00175,0.001,5e-10
782,0.00725,0.00175,0.001,5e-10
783,0.00775,0.00175,0.001,5e-10
784,0.00825,0.00175,0.001,5e-10
785,0.00875,0.00175,0.001,5e-10
786,0.00925,0.00175,0.001,5e-10
787,0.00975,0.00175,0.001,5e-10
788,0.01025,0.00175,0.001,5e-10
789,0.01075,0.00175,0.001,5e-10
790,0.01125,0.00175,0.001,5e-10
791,0.01175,0.00175,0.001,5e-10
792,0.01225,0.00175,0.001,5e-10
793,0.01275,0.00175,0.001,5e-10
794,0.01325,0.00175,0.001,5e-10
795,0.01375,0.00175,0.001,5e-10
796,0.01425,0.00175,0.001,5e-10
797,0.01475,0.00175,0.001,5e-10
798,0.01525,0.00175,0.001,5e-10
799,0.01575,0.00175,0.001,5e-10
800,0.01625,0.00175,0.001,5e-10
801,0.01675,0.00175,0.001,5e-10
802,0.01725,0.00175,0.001,5e-10
803,0.01775,0.00175,0.001,5e-10
804,0.01825,0.00175,0.001,5e-10
805,0.01875,0.00175,0.001,5e-10
806,0.01925,0.00175,0.001,5e-10
807,0.01975,0.00175,0.001,5e-10
808,0.02025,0.00175,0.001,5e-10
809,0.02075,0.00175,0.001,5e-10
810,0.02125,0.00175,0.001,5e-10
811,0.02175,0.00175,0.001,5e-10
812,0.02225,0.00175,0.001,5e-10
813,0.02275,0.00175,0.001,5e-10
814,0.02325,0.00175,0.001,5e-10
815,0.02375,0.00175,0.001,5e-10
816,0.02425,0.00175,0.001,5e-10
817,0.02475,0.00175,0.001,5e-10
818,0.02525,0.00175,0.001,5e-10
819,0.02575,0.00175,0.001,5e-10
820,0.02625,0.00175,0.001,5e-10
821,0.02675,0.00175,0.001,5e-10
822,0.02725,0.00175,0.001,5e-10
823,0.02775,0.00175,0.001,5e-10
824,0.02825,0.00175,0.001,5e-10
825,0.02875,0.00175,0.001,5e-10
826,0.02925,0.00175,0.001,5e-10
827,0.02975,0.00175,0.001,5e-10
828,0.03025,0.00175,0.001,5e-10
829,0.03075,0.00175,0.001,5e-10
830,0.03125,0.00175,0.001,5e-10
831,0.03175,0.00175,0.001,5e-10
832,0.03225,0.00175,0.001,5e-10
833,0.03275,0.00175,0.001,5e-10
834,0.03325,0.00175,0.001,5e-10
835,0.03375,0.00175,0.001,5e-10
836,0.03425,0.00175,0.001,5e-10
837,0.03475,0.00175,0.001,5e-10
838,0.03525,0.00175,0.001,5e-10
839,0.03575,0.00175,0.001,5e-10
840,0.03625,0.00175,0.001,5e-10
841,0.03675,0.00175,0.001,5e-10
842,0.03725,0.00175,0.001,5e-10
843,0.03775,0.00175,0.001,5e-10
844,0.03825,0.00175,0.001,5e-10
845,0.03875,0.00175,0.001,5e-10
846,0.03925,0.00175,0.001,5e-10
847,0.03975,0.00175,0.001,5e-10
848,0.04025,0.00175,0.001,5e-10
849,0.04075,0.00175,0.001,5e-10
850,0.04125,0.00175,0.001,5e-10
851,0.04175,0.00175,0.001,5e-10
852,0.04225,0.00175,0.001,5e-10
853,0.04275,0.00175,0.001,5e-10
854,0.04325,0.00175,0.001,5e-10
855,0.04375,0.00175,0.001,5e-10
856,0.04425,0.00175,0.001,5e-10
857,0.04475,0.00175,0.001,5e-10
858,0.04525,0.00175,0.001,5e-10
859,0.04575,0.00175,0.001,5e-10
860,0.04625,0.00175,0.001,5e-10
861,0.04675,0.00175,0.001,5e-10
862,0.04725,0.00175,0.001,5e-10
863,0.04775,0.00175,0.001,5e-10
864,0.04825,0.00175,0.001,5e-10
865,0.04875,0.00175,0.001,5e-10
866,0.04925,0.00175,0.001,5e-10
867,0.04975,0.00175,0.001,5e-10
868,0.05025,0.00175,0.001,5e-10
869,0.05075,0.00175,0.001,5e-10
870,0.05125,0.00175,0.001,5e-10
871,0.05175,0.00175,0.001,5e-10
872,0.05225,0.00175,0.001,5e-10
873,0.05275,0.00175,0.001,5e-10
874,0.05325,0.00175,0.001,5e-10
875,0.05375,0.00175,0.001,5e-10
876,0.05425,0.00175,0.001,5e-10
877,0.05475,0.00175,0.001,5e-10
878,0.05525,0.00175,0.001,5e-10
879,0.05575,0.00175,0.001,5e-10
880,0.05625,0.00175,0.001,5e-10
881,0.05675,0.00175,0.001,5e-10
882,0.05725,0.00175,0.001,5e-10
883,0.05775,0.00175,0.001,5e-10
884,0.05825,0.00175,0.001,5e-10
885,0.05875,0.00175,0.001,5e-10
886,0.05925,0.00175,0.001,5e-10
887,0.05975,0.00175,0.001,5e-10
888,0.06025,0.00175,0.001,5e-10
889,0.06075,0.00175,0.001,5e-10
890,0.06125,0.00175,0.001,5e-10
891,0.06175,0.00175,0.001,5e-10
892,0.06225,0.00175,0.001,5e-10
893,0.06275,0.00175,0.001,5e-10
894,0.06325,0.00175,0.001,5e-10
895,0.06375,0.00175,0.001,5e-10
896,0.06425,0.00175,0.001,5e-10
897,0.06475,0.00175,0.001,5e-10
898,0.06525,0.00175,0.001,5e-10
899,0.06575,0.00175,0.001,5e-10
900,0.06625,0.00175,0.001,5e-10
901,0.06675,0.00175,0.001,5e-10
902,0.06725,0.00175,0.001,5e-10
903,0.06775,0.00175,0.001,5e-10
904,0.06825,0.00175,0.001,5e-10
905,0.06875,0.00175,0.001,5e-10
906,0.06925,0.00175,0.001,5e-10
907,0.06975,0.00175,0.001,5e-10
908,0.07025,0.00175,0.001,5e-10
909,0.07075,0.00175,0.001,5e-10
910,0.07125,0.00175,0.001,5e-10
911,0.07175,0.00175,0.001,5e-10
912,0.07225,0.00175,0.001,5e-10
913,0.07275,0.00175,0.001,5e-10
914,0.07325,0.00175,0.001,5e-10
915,0.07375,0.00175,0.001,5e-10
916,0.07425,0.00175,0.001,5e-10
917,0.07475,0.00175,0.001,5e-10
918,0.07525,0.00175,0.001,5e-10
919,0.07575,0.00175,0.001,5e-10
920,0.07625,0.00175,0.001,5e-10
921,0.07675,0.00175,0.001,5e-10
922,0.07725,0.00175,0.001,5e-10
923,0.07775,0.00175,0.001,5e-10
924,0.07825,0.00175,0.001,5e-10
925,0.07875,0.00175,0.001,5e-10
926,0.07925,0.00175,0.001,5e-10
927,0.07975,0.00175,0.001,5e-10
928,0.08025,0.00175,0.001,5e-10
929,0.08075,0.00175,0.001,5e-10
930,0.08125,0.00175,0.001,5e-10
931,0.08175,0.00175,0.001,5e-10
932,0.08225,0.00175,0.001,5e-10
933,0.08275,0.00175,0.001,5e-10
934,0.08325,0.00175,0.001,5e-10
935,0.08375,0.00175,0.001,5e-10
936,0.08425,0.00175,0.001,5e-10
937,0.08475,0.00175,0.001,5e-10
938,0.08525,0.00175,0.001,5e-10
939,0.08575,0.00175,0.001,5e-10
940,0.08625,0.00175,0.001,5e-10
941,0.08675,0.00175,0.001,5e-10
942,0.08725,0.00175,0.001,5e-10
943,0.08775,0.00175,0.001,5e-10
944,0.08825,0.00175,0.001,5e-10
945,0.08875,0.00175,0.001,5e-10
946,0.08925,0.00175,0.001,5e-10
947,0.08975,0.00175,0.001,5e-10
948,0.09025,0.00175,0.001,5e-10
949,0.09075,0.00175,0.001,5e-10
950,0.09125,0.00175,0.001,5e-10
951,0.09175,0.00175,0.001,5e-10
952,0.09225,0.00175,0.001,5e-10
953,0.09275,0.00175,0.001,5e-10
954,0.09325,0.00175,0.001,5e-10
955,0.09375,0.00175,0.001,5e-10
956,0.09425,0.00175,0.001,5e-10
957,0.09475,0.00175,0.001,5e-10
958,0.09525,0.00175,0.001,5e-10
959,0.09575,0.00175,0.001,5e-10
960,0.09625,0.00175,0.001,5e-10
961,0.09675,0.00175,0.001,5e-10
962,0.09725,0.00175,0.001,5e-10
963,0.09775,0.00175,0.001,5e-10
964,0.09825,0.00175,0.001,5e-10
965,0.09875,0.00175,0.001,5e-10
966,0.09925,0.00175,0.001,5e-10
967,0.09975,0.00175,0.001,5e-10
968,0.10025,0.00175,0.001,5e-10
969,0.10075,0.00175,0.001,5e-10
970,0.10125,0.00175,0.001,5e-10
971,0.10175,0.00175,0.001,5e-10
972,0.10225,0.00175,0.001,5e-10
973,0.10275,0.00175,0.001,5e-10
974,0.10325,0.00175,0.001,5e-10
975,0.10375,0.00175,0.001,5e-10
976,0.10425,0.00175,0.001,5e-10
977,0.10475,0.00175,0.001,5e-10
978,0.10525,0.00175,0.001,5e-10
979,0.10575,0.00175,0.001,5e-10
980,0.10625,0.00175,0.001,5e-10
981,0.10675,0.00175,0.001,5e-10
982,0.10725,0.00175,0.001,5e-10
983,0.10775,0.00175,0.001,5e-10
984,0.10825,0.00175,0.001,5e-10
985,0.10875,0.00175,0.001,5e-10
986,0.10925,0.00175,0.001,5e-10
987,0.10975,0.00175,0.001,5e-10
988,0.11025,0.00175,0.001,5e-10
989,0.11075,0.00175,0.001,5e-10
990,0.11125,0.00175,0.001,5e-10
991,0.11175,0.00175,0.001,5e-10
992,0.11225,0.00175,0.001,5e-10
993,0.11275,0.00175,0.001,5e-10
994,0.11325,0.00175,0.001,5e-10
995,0.11375,0.00175,0.001,5e-10
996,0.11425,0.00175,0.001,5e-10
997,0.11475,0.00175,0.001,5e-10
998,0.11525,0.00175,0.001,5e-10
999,0.11575,0.00175,0.001,5e-10
1000,0.11625,0.00175,0.001,5e-10
1001,0.11675,0.00175,0.001,5e-10
1002,0.11725,0.00175,0.001,5e-10
1003,0.11775,0.00175,0.001,5e-10
1004,0.11825,0.00175,0.001,5e-10
1005,0.11875,0.00175,0.001,5e-10
1006,0.11925,0.00175,0.001,5e-10
1007,0.11975,0.00175,0.001,5e-10
1008,0.12025,0.00175,0.001,5e-10
1009,0.12075,0.00175,0.001,5e-10
1010,0.12125,0.00175,0.001,5e-10
1011,0.12175,0.00175,0.001,5e-10
1012,0.12225,0.00175,0.001,5e-10
1013,0.12275,0.00175,0.001,5e-10
1014,0.12325,0.00175,0.001,5e-10
1015,0.12375,0.00175,0.001,5e-10
1016,0.12425,0.00175,0.001,5e-10
1017,0.12475,0.00175,0.001,5e-10
1018,0.12525,0.00175,0.001,5e-10
1019,0.12575,0.00175,0.001,5e-10
1020,0.12625,0.00175,0.001,5e-10
1021,0.12675,0.00175,0.001,5e-10
1022,0.12725,0.00175,0.001,5e-10
1023,0.12775,0.00175,0.001,5e-10
1024,0.00025,0.00225,0.001,5e-10
1025,0.00075,0.00225,0.001,5e-10
1026,0.00125,0.00225,0.001,5e-10
1027,0.00175,0.00225,0.001,5e-10
1028,0.00225,0.00225,0.001,5e-10
1029,0.00275,0.00225,0.001,5e-10
1030,0.00325,0.00225,0.001,5e-10
1031,0.00375,0.00225,0.001,5e-10
1032,0.00425,0.00225,0.001,5e-10
1033,0.00475,0.00225,0.001,5e-10
1034,0.00525,0.00225,0.001,5e-10
1035,0.00575,0.00225,0.001,5e-10
1036,0.00625,0.00225,0.001,5e-10
1037,0.00675,0.00225,0.001,5e-10
1038,0.00725,0.00225,0.001,5e-10
1039,0.00775,0.00225,0.001,5e-10
1040,0.00825,0.00225,0.001,5e-10
1041,0.00875,0.00225,0.001,5e-10
1042,0.00925,0.00225,0.001,5e-10
1043,0.00975,0.00225,0.001,5e-10
1044,0.01025,0.00225,0.001,5e-10
1045,0.01075,0.00225,0.001,5e-10
1046,0.01125,0.00225,0.001,5e-10
1047,0.01175,0.00225,0.001,5e-10
1048,0.01225,0.00225,0.001,5e-10
1049,0.01275,0.00225,0.001,5e-10
1050,0.01325,0.00225,0.001,5e-10
1051,0.01375,0.00225,0.001,5e-10
1052,0.01425,0.00225,0.001,5e-10
1053,0.01475,0.00225,0.001,5e-10
1054,0.01525,0.00225,0.001,5e-10
1055,0.01575,0.00225,0.001,5e-10
1056,0.01625,0.00225,0.001,5e-10
1057,0.01675,0.00225,0.001,5e-10
1058,0.01725,0.00225,0.001,5e-10
1059,0.01775,0.00225,0.001,5e-10
1060,0.01825,0.00225,0.001,5e-10
1061,0.01875,0.00225,0.001,5e-10
1062,0.01925,0.00225,0.001,5e-10
1063,0.01975,0.00225,0.001,5e-10
1064,0.02025,0.00225,0.001,5e-10
1065,0.02075,0.00225,0.001,5e-10
1066,0.02125,0.00225,0.001,5e-10
1067,0.02175,0.00225,0.001,5e-10
1068,0.02225,0.00225,0.001,5e-10
1069,0.02275,0.00225,0.001,5e-10
1070,0.02325,0.00225,0.001,5e-10
1071,0.02375,0.00225,0.001,5e-10
1072,0.02425,0.00225,0.001,5e-10
1073,0.02475,0.00225,0.001,5e-10
1074,0.02525,0.00225,0.001,5e-10
1075,0.02575,0.00225,0.001,5e-10
1076,0.02625,0.00225,0.001,5e-10
1077,0.02675,0.00225,0.001,5e-10
1078,0.02725,0.00225,0.001,5e-10
1079,0.02775,0.00225,0.001,5e-10
1080,0.02825,0.00225,0.001,5e-10
1081,0.02875,0.00225,0.001,5e-10
1082,0.02925,0.00225,0.001,5e-10
1083,0.02975,0.00225,0.001,5e-10
1084,0.03025,0.00225,0.001,5e-10
1085,0.03075,0.00225,0.001,5e-10
1086,0.03125,0.00225,0.001,5e-10
1087,0.03175,0.00225,0.001,5e-10
1088,0.03225,0.00225,0.001,5e-10
1089,0.03275,0.00225,0.001,5e-10
1090,0.03325,0.00225,0.001,5e-10
1091,0.03375,0.00225,0.001,5e-10
1092,0.03425,0.00225,0.001,5e-10
1093,0.03475,0.00225,0.001,5e-10
1094,0.03525,0.00225,0.001,5e-10
1095,0.03575,0.00225,0.001,5e-10
1096,0.03625,0.00225,0.001,5e-10
1097,0.03675,0.00225,0.001,5e-10
1098,0.03725,0.00225,0.001,5e-10
1099,0.03775,0.00225,0.001,5e-10
1100,0.03825,0.00225,0.001,5e-10
1101,0.03875,0.00225,0.001,5e-10
1102,0.03925,0.00225,0.001,5e-10
1103,0.03975,0.00225,0.001,5e-10
1104,0.04025,0.00225,0.001,5e-10
1105,0.04075,0.00225,0.001,5e-10
1106,0.04125,0.00225,0.001,5e-10
1107,0.04175,0.00225,0.001,5e-10
1108,0.04225,0.00225,0.001,5e-10
1109,0.04275,0.00225,0.001,5e-10
1110,0.04325,0.00225,0.001,5e-10
1111,0.04375,0.00225,0.001,5e-10
1112,0.04425,0.00225,0.001,5e-10
1113,0.04475,0.00225,0.001,5e-10
1114,0.04525,0.00225,0.001,5e-10
1115,0.04575,0.00225,0.001,5e-10
1116,0.04625,0.00225,0.001,5e-10
1117,0.04675,0.00225,0.001,5e-10
1118,0.04725,0.00225,0.001,5e-10
1119,0.04775,0.00225,0.001,5e-10
1120,0.04825,0.00225,0.001,5e-10
1121,0.04875,0.00225,0.001,5e-10
1122,0.04925,0.00225,0.001,5e-10
1123,0.04975,0.00225,0.001,5e-10
1124,0.05025,0.00225,0.001,5e-10
1125,0.05075,0.00225,0.001,5e-10
1126,0.05125,0.00225,0.001,5e-10
1127,0.05175,0.00225,0.001,5e-10
1128,0.05225,0.00225,0.001,5e-10
1129,0.05275,0.00225,0.001,5e-10
1130,0.05325,0.00225,0.001,5e-10
1131,0.05375,0.00225,0.001,5e-10
1132,0.05425,0.00225,0.001,5e-10
1133,0.05475,0.00225,0.001,5e-10
1134,0.05525,0.00225,0.001,5e-10
1135,0.05575,0.00225,0.001,5e-10
1136,0.05625,0.00225,0.001,5e-10
1137,0.05675,0.00225,0.001,5e-10
1138,0.05725,0.00225,0.001,5e-10
1139,0.05775,0.00225,0.001,5e-10
1140,0.05825,0.00225,0.001,5e-10
1141,0.05875,0.00225,0.001,5e-10
1142,0.05925,0.00225,0.001,5e-10
1143,0.05975,0.00225,0.001,5e-10
1144,0.06025,0.00225,0.001,5e-10
1145,0.06075,0.00225,0.001,5e-10
1146,0.06125,0.00225,0.001,5e-10
1147,0.06175,0.00225,0.001,5e-10
1148,0.06225,0.00225,0.001,5e-10
1149,0.06275,0.00225,0.001,5e-10
1150,0.06325,0.00225,0.001,5e-10
1151,0.06375,0.00225,0.001,5e-10
1152,0.06425,0.00225,0.001,5e-10
1153,0.06475,0.00225,0.001,5e-10
1154,0.06525,0.00225,0.001,5e-10
1155,0.06575,0.00225,0.001,5e-10
1156,0.06625,0.00225,0.001,5e-10
1157,0.06675,0.00225,0.001,5e-10
1158,0.06725,0.00225,0.001,5e-10
1159,0.06775,0.00225,0.001,5e-10
1160,0.06825,0.00225,0.001,5e-10
1161,0.06875,0.00225,0.001,5e-10
1162,0.06925,0.00225,0.001,5e-10
1163,0.06975,0.00225,0.001,5e-10
1164,0.07025,0.00225,0.001,5e-10
1165,0.07075,0.00225,0.001,5e-10
1166,0.07125,0.00225,0.001,5e-10
1167,0.07175,0.00225,0.001,5e-10
1168,0.07225,0.00225,0.001,5e-10
1169,0.07275,0.00225,0.001,5e-10
1170,0.07325,0.00225,0.001,5e-10
1171,0.07375,0.00225,0.001,5e-10
1172,0.07425,0.00225,0.001,5e-10
1173,0.07475,0.00225,0.001,5e-10
1174,0.07525,0.00225,0.001,5e-10
1175,0.07575,0.00225,0.001,5e-10
1176,0.07625,0.00225,0.001,5e-10
1177,0.07675,0.00225,0.001,5e-10
1178,0.07725,0.00225,0.001,5e-10
1179,0.07775,0.00225,0.001,5e-10
1180,0.07825,0.00225,0.001,5e-10
1181,0.07875,0.00225,0.001,5e-10
1182,0.07925,0.00225,0.001,5e-10
1183,0.07975,0.00225,0.001,5e-10
1184,0.08025,0.00225,0.001,5e-10
1185,0.08075,0.00225,0.001,5e-10
1186,0.08125,0.00225,0.001,5e-10
1187,0.08175,0.00225,0.001,5e-10
1188,0.08225,0.00225,0.001,5e-10
1189,0.08275,0.00225,0.001,5e-10
1190,0.08325,0.00225,0.001,5e-10
1191,0.08375,0.00225,0.001,5e-10
1192,0.08425,0.00225,0.001,5e-10
1193,0.08475,0.00225,0.001,5e-10
1194,0.08525,0.00225,0.001,5e-10
1195,0.08575,0.00225,0.001,5e-10
1196,0.08625,0.00225,0.001,5e-10
1197,0.08675,0.00225,0.001,5e-10
1198,0.08725,0.00225,0.001,5e-10
1199,0.08775,0.00225,0.001,5e-10
1200,0.08825,0.00225,0.001,5e-10
1201,0.08875,0.00225,0.001,5e-10
1202,0.08925,0.00225,0.001,5e-10
1203,0.08975,0.00225,0.001,5e-10
1204,0.09025,0.00225,0.001,5e-10
1205,0.09075,0.00225,0.001,5e-10
1206,0.09125,0.00225,0.001,5e-10
1207,0.09175,0.00225,0.001,5e-10
1208,0.09225,0.00225,0.001,5e-10
1209,0.09275,0.00225,0.001,5e-10
1210,0.09325,0.00225,0.001,5e-10
1211,0.09375,0.00225,0.001,5e-10
1212,0.09425,0.00225,0.001,5e-10
1213,0.09475,0.00225,0.001,5e-10
1214,0.09525,0.00225,0.001,5e-10
1215,0.09575,0.00225,0.001,5e-10
1216,0.09625,0.00225,0.001,5e-10
1217,0.09675,0.00225,0.001,5e-10
1218,0.09725,0.00225,0.001,5e-10
1219,0.09775,0.00225,0.001,5e-10
1220,0.09825,0.00225,0.001,5e-10
1221,0.09875,0.00225,0.001,5e-10
1222,0.09925,0.00225,0.001,5e-10
1223,0.09975,0.00225,0.001,5e-10
1224,0.10025,0.00225,0.001,5e-10
1225,0.10075,0.00225,0.001,5e-10
1226,0.10125,0.00225,0.001,5e-10
1227,0.10175,0.00225,0.001,5e-10
1228,0.10225,0.00225,0.001,5e-10
1229,0.10275,0.00225,0.001,5e-10
1230,0.10325,0.00225,0.001,5e-10
1231,0.10375,0.00225,0.001,5e-10
1232,0.10425,0.00225,0.001,5e-10
1233,0.10475,0.00225,0.001,5e-10
1234,0.10525,0.00225,0.001,5e-10
1235,0.10575,0.00225,0.001,5e-10
1236,0.10625,0.00225,0.001,5e-10
1237,0.10675,0.00225,0.001,5e-10
1238,0.10725,0.00225,0.001,5e-10
1239,0.10775,0.00225,0.001,5e-10
1240,0.10825,0.00225,0.001,5e-10
1241,0.10875,0.00225,0.001,5e-10
1242,0.10925,0.00225,0.001,5e-10
1243,0.10975,0.00225,0.001,5e-10
1244,0.11025,0.00225,0.001,5e-10
1245,0.11075,0.00225,0.001,5e-10
1246,0.11125,0.00225,0.001,5e-10
1247,0.11175,0.00225,0.001,5e-10
1248,0.11225,0.00225,0.001,5e-10
1249,0.11275,0.00225,0.001,5e-10
1250,0.11325,0.00225,0.001,5e-10
1251,0.11375,0.00225,0.001,5e-10
1252,0.11425,0.00225,0.001,5e-10
1253,0.11475,0.00225,0.001,5e-10
1254,0.11525,0.00225,0.001,5e-10
1255,0.11575,0.00225,0.001,5e-10
1256,0.11625,0.00225,0.001,5e-10
1257,0.11675,0.00225,0.001,5e-10
1258,0.11725,0.00225,0.001,5e-10
1259,0.11775,0.00225,0.001,5e-10
1260,0.11825,0.00225,0.001,5e-10
1261,0.11875,0.00225,0.001,5e-10
1262,0.11925,0.00225,0.001,5e-10
1263,0.11975,0.00225,0.001,5e-10
1264,0.12025,0.00225,0.001,5e-10
1265,0.12075,0.00225,0.001,5e-10
1266,0.12125,0.00225,0.001,5e-10
1267,0.12175,0.00225,0.001,5e-10
1268,0.12225,0.00225,0.001,5e-10
1269,0.12275,0.00225,0.001,5e-10
1270,0.12325,0.00225,0.001,5e-10
1271,0.12375,0.00225,0.001,5e-10
1272,0.12425,0.00225,0.001,5e-10
1273,0.12475,0.00225,0.001,5e-10
1274,0.12525,0.00225,0.001,5e-10
1275,0.12575,0.00225,0.001,5e-10
1276,0.12625,0.00225,0.001,5e-10
1277,0.12675,0.00225,0.001,5e-10
1278,0.12725,0.00225,0.001,5e-10
1279,0.12775,0.00225,0.001,5e-10
1280,0.00025,0.00275,0.001,5e-10
1281,0.00075,0.00275,0.001,5e-10
1282,0.00125,0.00275,0.001,5e-10
1283,0.00175,0.00275,0.001,5e-10
1284,0.00225,0.00275,0.001,5e-10
1285,0.00275,0.00275,0.001,5e-10
1286,0.00325,0.00275,0.001,5e-10
1287,0.00375,0.00275,0.001,5e-10
1288,0.00425,0.00275,0.001,5e-10
1289,0.00475,0.00275,0.001,5e-10
1290,0.00525,0.00275,0.001,5e-10
1291,0.00575,0.00275,0.001,5e-10
1292,0.00625,0.00275,0.001,5e-10
1293,0.00675,0.00275,0.001,5e-10
1294,0.00725,0.00275,0.001,5e-10
1295,0.00775,0.00275,0.001,5e-10
1296,0.00825,0.00275,0.001,5e-10
1297,0.00875,0.00275,0.001,5e-10
1298,0.00925,0.00275,0.001,5e-10
1299,0.00975,0.00275,0.001,5e-10
1300,0.01025,0.00275,0.001,5e-10
1301,0.01075,0.00275,0.001,5e-10
1302,0.01125,0.00275,0.001,5e-10
1303,0.01175,0.00275,0.001,5e-10
1304,0.01225,0.00275,0.001,5e-10
1305,0.01275,0.00275,0.001,5e-10
1306,0.01325,0.00275,0.001,5e-10
1307,0.01375,0.00275,0.001,5e-10
1308,0.01425,0.00275,0.001,5e-10
1309,0.01475,0.00275,0.001,5e-10
1310,0.01525,0.00275,0.001,5e-10
1311,0.01575,0.00275,0.001,5e-10
1312,0.01625,0.00275,0.001,5e-10
1313,0.01675,0.00275,0.001,5e-10
