cellI,x,y,z,V
2845,0.059,0.089,0.001,8e-09
2846,0.061,0.089,0.001,8e-09
2847,0.063,0.089,0.001,8e-09
2848,0.065,0.089,0.001,8e-09
2849,0.067,0.089,0.001,8e-09
2850,0.069,0.089,0.001,8e-09
2851,0.071,0.089,0.001,8e-09
2852,0.073,0.089,0.001,8e-09
2853,0.075,0.089,0.001,8e-09
2854,0.077,0.089,0.001,8e-09
2855,0.079,0.089,0.001,8e-09
2856,0.081,0.089,0.001,8e-09
2857,0.083,0.089,0.001,8e-09
2858,0.085,0.089,0.001,8e-09
2859,0.087,0.089,0.001,8e-09
2860,0.089,0.089,0.001,8e-09
2861,0.091,0.089,0.001,8e-09
2862,0.093,0.089,0.001,8e-09
2863,0.095,0.089,0.001,8e-09
2864,0.097,0.089,0.001,8e-09
2865,0.099,0.089,0.001,8e-09
2866,0.101,0.089,0.001,8e-09
2867,0.103,0.089,0.001,8e-09
2868,0.105,0.089,0.001,8e-09
2869,0.107,0.089,0.001,8e-09
2870,0.109,0.089,0.001,8e-09
2871,0.111,0.089,0.001,8e-09
2872,0.113,0.089,0.001,8e-09
2873,0.115,0.089,0.001,8e-09
2874,0.117,0.089,0.001,8e-09
2875,0.119,0.089,0.001,8e-09
2876,0.121,0.089,0.001,8e-09
2877,0.123,0.089,0.001,8e-09
2878,0.125,0.089,0.001,8e-09
2879,0.127,0.089,0.001,8e-09
2880,0.001,0.091,0.001,8e-09
2881,0.003,0.091,0.001,8e-09
2882,0.005,0.091,0.001,8e-09
2883,0.007,0.091,0.001,8e-09
2884,0.009,0.091,0.001,8e-09
2885,0.011,0.091,0.001,8e-09
2886,0.013,0.091,0.001,8e-09
2887,0.015,0.091,0.001,8e-09
2888,0.017,0.091,0.001,8e-09
2889,0.019,0.091,0.001,8e-09
2890,0.021,0.091,0.001,8e-09
2891,0.023,0.091,0.001,8e-09
2892,0.025,0.091,0.001,8e-09
2893,0.027,0.091,0.001,8e-09
2894,0.029,0.091,0.001,8e-09
2895,0.031,0.091,0.001,8e-09
2896,0.033,0.091,0.001,8e-09
2897,0.035,0.091,0.001,8e-09
2898,0.037,0.091,0.001,8e-09
2899,0.039,0.091,0.001,8e-09
2900,0.041,0.091,0.001,8e-09
2901,0.043,0.091,0.001,8e-09
2902,0.045,0.091,0.001,8e-09
2903,0.047,0.091,0.001,8e-09
2904,0.049,0.091,0.001,8e-09
2905,0.051,0.091,0.001,8e-09
2906,0.053,0.091,0.001,8e-09
2907,0.055,0.091,0.001,8e-09
2908,0.057,0.091,0.001,8e-09
2909,0.059,0.091,0.001,8e-09
2910,0.061,0.091,0.001,8e-09
2911,0.063,0.091,0.001,8e-09
2912,0.065,0.091,0.001,8e-09
2913,0.067,0.091,0.001,8e-09
2914,0.069,0.091,0.001,8e-09
2915,0.071,0.091,0.001,8e-09
2916,0.073,0.091,0.001,8e-09
2917,0.075,0.091,0.001,8e-09
2918,0.077,0.091,0.001,8e-09
2919,0.079,0.091,0.001,8e-09
2920,0.081,0.091,0.001,8e-09
2921,0.083,0.091,0.001,8e-09
2922,0.085,0.091,0.001,8e-09
2923,0.087,0.091,0.001,8e-09
2924,0.089,0.091,0.001,8e-09
2925,0.091,0.091,0.001,8e-09
2926,0.093,0.091,0.001,8e-09
2927,0.095,0.091,0.001,8e-09
2928,0.097,0.091,0.001,8e-09
2929,0.099,0.091,0.001,8e-09
2930,0.101,0.091,0.001,8e-09
2931,0.103,0.091,0.001,8e-09
2932,0.105,0.091,0.001,8e-09
2933,0.107,0.091,0.001,8e-09
2934,0.109,0.091,0.001,8e-09
2935,0.111,0.091,0.001,8e-09
2936,0.113,0.091,0.001,8e-09
2937,0.115,0.091,0.001,8e-09
2938,0.117,0.091,0.001,8e-09
2939,0.119,0.091,0.001,8e-09
2940,0.121,0.091,0.001,8e-09
2941,0.123,0.091,0.001,8e-09
2942,0.125,0.091,0.001,8e-09
2943,0.127,0.091,0.001,8e-09
2944,0.001,0.093,0.001,8e-09
2945,0.003,0.093,0.001,8e-09
2946,0.005,0.093,0.001,8e-09
2947,0.007,0.093,0.001,8e-09
2948,0.009,0.093,0.001,8e-09
2949,0.011,0.093,0.001,8e-09
2950,0.013,0.093,0.001,8e-09
2951,0.015,0.093,0.001,8e-09
2952,0.017,0.093,0.001,8e-09
2953,0.019,0.093,0.001,8e-09
2954,0.021,0.093,0.001,8e-09
2955,0.023,0.093,0.001,8e-09
2956,0.025,0.093,0.001,8e-09
2957,0.027,0.093,0.001,8e-09
2958,0.029,0.093,0.001,8e-09
2959,0.031,0.093,0.001,8e-09
2960,0.033,0.093,0.001,8e-09
2961,0.035,0.093,0.001,8e-09
2962,0.037,0.093,0.001,8e-09
2963,0.039,0.093,0.001,8e-09
2964,0.041,0.093,0.001,8e-09
2965,0.043,0.093,0.001,8e-09
2966,0.045,0.093,0.001,8e-09
2967,0.047,0.093,0.001,8e-09
2968,0.049,0.093,0.001,8e-09
2969,0.051,0.093,0.001,8e-09
2970,0.053,0.093,0.001,8e-09
2971,0.055,0.093,0.001,8e-09
2972,0.057,0.093,0.001,8e-09
2973,0.059,0.093,0.001,8e-09
2974,0.061,0.093,0.001,8e-09
2975,0.063,0.093,0.001,8e-09
2976,0.065,0.093,0.001,8e-09
2977,0.067,0.093,0.001,8e-09
2978,0.069,0.093,0.001,8e-09
2979,0.071,0.093,0.001,8e-09
2980,0.073,0.093,0.001,8e-09
2981,0.075,0.093,0.001,8e-09
2982,0.077,0.093,0.001,8e-09
2983,0.079,0.093,0.001,8e-09
2984,0.081,0.093,0.001,8e-09
2985,0.083,0.093,0.001,8e-09
2986,0.085,0.093,0.001,8e-09
2987,0.087,0.093,0.001,8e-09
2988,0.089,0.093,0.001,8e-09
2989,0.091,0.093,0.001,8e-09
2990,0.093,0.093,0.001,8e-09
2991,0.095,0.093,0.001,8e-09
2992,0.097,0.093,0.001,8e-09
2993,0.099,0.093,0.001,8e-09
2994,0.101,0.093,0.001,8e-09
2995,0.103,0.093,0.001,8e-09
2996,0.105,0.093,0.001,8e-09
2997,0.107,0.093,0.001,8e-09
2998,0.109,0.093,0.001,8e-09
2999,0.111,0.093,0.001,8e-09
3000,0.113,0.093,0.001,8e-09
3001,0.115,0.093,0.001,8e-09
3002,0.117,0.093,0.001,8e-09
3003,0.119,0.093,0.001,8e-09
3004,0.121,0.093,0.001,8e-09
3005,0.123,0.093,0.001,8e-09
3006,0.125,0.093,0.001,8e-09
3007,0.127,0.093,0.001,8e-09
3008,0.001,0.095,0.001,8e-09
3009,0.003,0.095,0.001,8e-09
3010,0.005,0.095,0.001,8e-09
3011,0.007,0.095,0.001,8e-09
3012,0.009,0.095,0.001,8e-09
3013,0.011,0.095,0.001,8e-09
3014,0.013,0.095,0.001,8e-09
3015,0.015,0.095,0.001,8e-09
3016,0.017,0.095,0.001,8e-09
3017,0.019,0.095,0.001,8e-09
3018,0.021,0.095,0.001,8e-09
3019,0.023,0.095,0.001,8e-09
3020,0.025,0.095,0.001,8e-09
3021,0.027,0.095,0.001,8e-09
3022,0.029,0.095,0.001,8e-09
3023,0.031,0.095,0.001,8e-09
3024,0.033,0.095,0.001,8e-09
3025,0.035,0.095,0.001,8e-09
3026,0.037,0.095,0.001,8e-09
3027,0.039,0.095,0.001,8e-09
3028,0.041,0.095,0.001,8e-09
3029,0.043,0.095,0.001,8e-09
3030,0.045,0.095,0.001,8e-09
3031,0.047,0.095,0.001,8e-09
3032,0.049,0.095,0.001,8e-09
3033,0.051,0.095,0.001,8e-09
3034,0.053,0.095,0.001,8e-09
3035,0.055,0.095,0.001,8e-09
3036,0.057,0.095,0.001,8e-09
3037,0.059,0.095,0.001,8e-09
3038,0.061,0.095,0.001,8e-09
3039,0.063,0.095,0.001,8e-09
3040,0.065,0.095,0.001,8e-09
3041,0.067,0.095,0.001,8e-09
3042,0.069,0.095,0.001,8e-09
3043,0.071,0.095,0.001,8e-09
3044,0.073,0.095,0.001,8e-09
3045,0.075,0.095,0.001,8e-09
3046,0.077,0.095,0.001,8e-09
3047,0.079,0.095,0.001,8e-09
3048,0.081,0.095,0.001,8e-09
3049,0.083,0.095,0.001,8e-09
3050,0.085,0.095,0.001,8e-09
3051,0.087,0.095,0.001,8e-09
3052,0.089,0.095,0.001,8e-09
3053,0.091,0.095,0.001,8e-09
3054,0.093,0.095,0.001,8e-09
3055,0.095,0.095,0.001,8e-09
3056,0.097,0.095,0.001,8e-09
3057,0.099,0.095,0.001,8e-09
3058,0.101,0.095,0.001,8e-09
3059,0.103,0.095,0.001,8e-09
3060,0.105,0.095,0.001,8e-09
3061,0.107,0.095,0.001,8e-09
3062,0.109,0.095,0.001,8e-09
3063,0.111,0.095,0.001,8e-09
3064,0.113,0.095,0.001,8e-09
3065,0.115,0.095,0.001,8e-09
3066,0.117,0.095,0.001,8e-09
3067,0.119,0.095,0.001,8e-09
3068,0.121,0.095,0.001,8e-09
3069,0.123,0.095,0.001,8e-09
3070,0.125,0.095,0.001,8e-09
3071,0.127,0.095,0.001,8e-09
3072,0.001,0.097,0.001,8e-09
3073,0.003,0.097,0.001,8e-09
3074,0.005,0.097,0.001,8e-09
3075,0.007,0.097,0.001,8e-09
3076,0.009,0.097,0.001,8e-09
3077,0.011,0.097,0.001,8e-09
3078,0.013,0.097,0.001,8e-09
3079,0.015,0.097,0.001,8e-09
3080,0.017,0.097,0.001,8e-09
3081,0.019,0.097,0.001,8e-09
3082,0.021,0.097,0.001,8e-09
3083,0.023,0.097,0.001,8e-09
3084,0.025,0.097,0.001,8e-09
3085,0.027,0.097,0.001,8e-09
3086,0.029,0.097,0.001,8e-09
3087,0.031,0.097,0.001,8e-09
3088,0.033,0.097,0.001,8e-09
3089,0.035,0.097,0.001,8e-09
3090,0.037,0.097,0.001,8e-09
3091,0.039,0.097,0.001,8e-09
3092,0.041,0.097,0.001,8e-09
3093,0.043,0.097,0.001,8e-09
3094,0.045,0.097,0.001,8e-09
3095,0.047,0.097,0.001,8e-09
3096,0.049,0.097,0.001,8e-09
3097,0.051,0.097,0.001,8e-09
3098,0.053,0.097,0.001,8e-09
3099,0.055,0.097,0.001,8e-09
3100,0.057,0.097,0.001,8e-09
3101,0.059,0.097,0.001,8e-09
3102,0.061,0.097,0.001,8e-09
3103,0.063,0.097,0.001,8e-09
3104,0.065,0.097,0.001,8e-09
3105,0.067,0.097,0.001,8e-09
3106,0.069,0.097,0.001,8e-09
3107,0.071,0.097,0.001,8e-09
3108,0.073,0.097,0.001,8e-09
3109,0.075,0.097,0.001,8e-09
3110,0.077,0.097,0.001,8e-09
3111,0.079,0.097,0.001,8e-09
3112,0.081,0.097,0.001,8e-09
3113,0.083,0.097,0.001,8e-09
3114,0.085,0.097,0.001,8e-09
3115,0.087,0.097,0.001,8e-09
3116,0.089,0.097,0.001,8e-09
3117,0.091,0.097,0.001,8e-09
3118,0.093,0.097,0.001,8e-09
3119,0.095,0.097,0.001,8e-09
3120,0.097,0.097,0.001,8e-09
3121,0.099,0.097,0.001,8e-09
3122,0.101,0.097,0.001,8e-09
3123,0.103,0.097,0.001,8e-09
3124,0.105,0.097,0.001,8e-09
3125,0.107,0.097,0.001,8e-09
3126,0.109,0.097,0.001,8e-09
3127,0.111,0.097,0.001,8e-09
3128,0.113,0.097,0.001,8e-09
3129,0.115,0.097,0.001,8e-09
3130,0.117,0.097,0.001,8e-09
3131,0.119,0.097,0.001,8e-09
3132,0.121,0.097,0.001,8e-09
3133,0.123,0.097,0.001,8e-09
3134,0.125,0.097,0.001,8e-09
3135,0.127,0.097,0.001,8e-09
3136,0.001,0.099,0.001,8e-09
3137,0.003,0.099,0.001,8e-09
3138,0.005,0.099,0.001,8e-09
3139,0.007,0.099,0.001,8e-09
3140,0.009,0.099,0.001,8e-09
3141,0.011,0.099,0.001,8e-09
3142,0.013,0.099,0.001,8e-09
3143,0.015,0.099,0.001,8e-09
3144,0.017,0.099,0.001,8e-09
3145,0.019,0.099,0.001,8e-09
3146,0.021,0.099,0.001,8e-09
3147,0.023,0.099,0.001,8e-09
3148,0.025,0.099,0.001,8e-09
3149,0.027,0.099,0.001,8e-09
3150,0.029,0.099,0.001,8e-09
3151,0.031,0.099,0.001,8e-09
3152,0.033,0.099,0.001,8e-09
3153,0.035,0.099,0.001,8e-09
3154,0.037,0.099,0.001,8e-09
3155,0.039,0.099,0.001,8e-09
3156,0.041,0.099,0.001,8e-09
3157,0.043,0.099,0.001,8e-09
3158,0.045,0.099,0.001,8e-09
3159,0.047,0.099,0.001,8e-09
3160,0.049,0.099,0.001,8e-09
3161,0.051,0.099,0.001,8e-09
3162,0.053,0.099,0.001,8e-09
3163,0.055,0.099,0.001,8e-09
3164,0.057,0.099,0.001,8e-09
3165,0.059,0.099,0.001,8e-09
3166,0.061,0.099,0.001,8e-09
3167,0.063,0.099,0.001,8e-09
3168,0.065,0.099,0.001,8e-09
3169,0.067,0.099,0.001,8e-09
3170,0.069,0.099,0.001,8e-09
3171,0.071,0.099,0.001,8e-09
3172,0.073,0.099,0.001,8e-09
3173,0.075,0.099,0.001,8e-09
3174,0.077,0.099,0.001,8e-09
3175,0.079,0.099,0.001,8e-09
3176,0.081,0.099,0.001,8e-09
3177,0.083,0.099,0.001,8e-09
3178,0.085,0.099,0.001,8e-09
3179,0.087,0.099,0.001,8e-09
3180,0.089,0.099,0.001,8e-09
3181,0.091,0.099,0.001,8e-09
3182,0.093,0.099,0.001,8e-09
3183,0.095,0.099,0.001,8e-09
3184,0.097,0.099,0.001,8e-09
3185,0.099,0.099,0.001,8e-09
3186,0.101,0.099,0.001,8e-09
3187,0.103,0.099,0.001,8e-09
3188,0.105,0.099,0.001,8e-09
3189,0.107,0.099,0.001,8e-09
3190,0.109,0.099,0.001,8e-09
3191,0.111,0.099,0.001,8e-09
3192,0.113,0.099,0.001,8e-09
3193,0.115,0.099,0.001,8e-09
3194,0.117,0.099,0.001,8e-09
3195,0.119,0.099,0.001,8e-09
3196,0.121,0.099,0.001,8e-09
3197,0.123,0.099,0.001,8e-09
3198,0.125,0.099,0.001,8e-09
3199,0.127,0.099,0.001,8e-09
3200,0.001,0.101,0.001,8e-09
3201,0.003,0.101,0.001,8e-09
3202,0.005,0.101,0.001,8e-09
3203,0.007,0.101,0.001,8e-09
3204,0.009,0.101,0.001,8e-09
3205,0.011,0.101,0.001,8e-09
3206,0.013,0.101,0.001,8e-09
3207,0.015,0.101,0.001,8e-09
3208,0.017,0.101,0.001,8e-09
3209,0.019,0.101,0.001,8e-09
3210,0.021,0.101,0.001,8e-09
3211,0.023,0.101,0.001,8e-09
3212,0.025,0.101,0.001,8e-09
3213,0.027,0.101,0.001,8e-09
3214,0.029,0.101,0.001,8e-09
3215,0.031,0.101,0.001,8e-09
3216,0.033,0.101,0.001,8e-09
3217,0.035,0.101,0.001,8e-09
3218,0.037,0.101,0.001,8e-09
3219,0.039,0.101,0.001,8e-09
3220,0.041,0.101,0.001,8e-09
3221,0.043,0.101,0.001,8e-09
3222,0.045,0.101,0.001,8e-09
3223,0.047,0.101,0.001,8e-09
3224,0.049,0.101,0.001,8e-09
3225,0.051,0.101,0.001,8e-09
3226,0.053,0.101,0.001,8e-09
3227,0.055,0.101,0.001,8e-09
3228,0.057,0.101,0.001,8e-09
3229,0.059,0.101,0.001,8e-09
3230,0.061,0.101,0.001,8e-09
3231,0.063,0.101,0.001,8e-09
3232,0.065,0.101,0.001,8e-09
3233,0.067,0.101,0.001,8e-09
3234,0.069,0.101,0.001,8e-09
3235,0.071,0.101,0.001,8e-09
3236,0.073,0.101,0.001,8e-09
3237,0.075,0.101,0.001,8e-09
3238,0.077,0.101,0.001,8e-09
3239,0.079,0.101,0.001,8e-09
3240,0.081,0.101,0.001,8e-09
3241,0.083,0.101,0.001,8e-09
3242,0.085,0.101,0.001,8e-09
3243,0.087,0.101,0.001,8e-09
3244,0.089,0.101,0.001,8e-09
3245,0.091,0.101,0.001,8e-09
3246,0.093,0.101,0.001,8e-09
3247,0.095,0.101,0.001,8e-09
3248,0.097,0.101,0.001,8e-09
3249,0.099,0.101,0.001,8e-09
3250,0.101,0.101,0.001,8e-09
3251,0.103,0.101,0.001,8e-09
3252,0.105,0.101,0.001,8e-09
3253,0.107,0.101,0.001,8e-09
3254,0.109,0.101,0.001,8e-09
3255,0.111,0.101,0.001,8e-09
3256,0.113,0.101,0.001,8e-09
3257,0.115,0.101,0.001,8e-09
3258,0.117,0.101,0.001,8e-09
3259,0.119,0.101,0.001,8e-09
3260,0.121,0.101,0.001,8e-09
3261,0.123,0.101,0.001,8e-09
3262,0.125,0.101,0.001,8e-09
3263,0.127,0.101,0.001,8e-09
3264,0.001,0.103,0.001,8e-09
3265,0.003,0.103,0.001,8e-09
3266,0.005,0.103,0.001,8e-09
3267,0.007,0.103,0.001,8e-09
3268,0.009,0.103,0.001,8e-09
3269,0.011,0.103,0.001,8e-09
3270,0.013,0.103,0.001,8e-09
3271,0.015,0.103,0.001,8e-09
3272,0.017,0.103,0.001,8e-09
3273,0.019,0.103,0.001,8e-09
3274,0.021,0.103,0.001,8e-09
3275,0.023,0.103,0.001,8e-09
3276,0.025,0.103,0.001,8e-09
3277,0.027,0.103,0.001,8e-09
3278,0.029,0.103,0.001,8e-09
3279,0.031,0.103,0.001,8e-09
3280,0.033,0.103,0.001,8e-09
3281,0.035,0.103,0.001,8e-09
3282,0.037,0.103,0.001,8e-09
3283,0.039,0.103,0.001,8e-09
3284,0.041,0.103,0.001,8e-09
3285,0.043,0.103,0.001,8e-09
3286,0.045,0.103,0.001,8e-09
3287,0.047,0.103,0.001,8e-09
3288,0.049,0.103,0.001,8e-09
3289,0.051,0.103,0.001,8e-09
3290,0.053,0.103,0.001,8e-09
3291,0.055,0.103,0.001,8e-09
3292,0.057,0.103,0.001,8e-09
3293,0.059,0.103,0.001,8e-09
3294,0.061,0.103,0.001,8e-09
3295,0.063,0.103,0.001,8e-09
3296,0.065,0.103,0.001,8e-09
3297,0.067,0.103,0.001,8e-09
3298,0.069,0.103,0.001,8e-09
3299,0.071,0.103,0.001,8e-09
3300,0.073,0.103,0.001,8e-09
3301,0.075,0.103,0.001,8e-09
3302,0.077,0.103,0.001,8e-09
3303,0.079,0.103,0.001,8e-09
3304,0.081,0.103,0.001,8e-09
3305,0.083,0.103,0.001,8e-09
3306,0.085,0.103,0.001,8e-09
3307,0.087,0.103,0.001,8e-09
3308,0.089,0.103,0.001,8e-09
3309,0.091,0.103,0.001,8e-09
3310,0.093,0.103,0.001,8e-09
3311,0.095,0.103,0.001,8e-09
3312,0.097,0.103,0.001,8e-09
3313,0.099,0.103,0.001,8e-09
3314,0.101,0.103,0.001,8e-09
3315,0.103,0.103,0.001,8e-09
3316,0.105,0.103,0.001,8e-09
3317,0.107,0.103,0.001,8e-09
3318,0.109,0.103,0.001,8e-09
3319,0.111,0.103,0.001,8e-09
3320,0.113,0.103,0.001,8e-09
3321,0.115,0.103,0.001,8e-09
3322,0.117,0.103,0.001,8e-09
3323,0.119,0.103,0.001,8e-09
3324,0.121,0.103,0.001,8e-09
3325,0.123,0.103,0.001,8e-09
3326,0.125,0.103,0.001,8e-09
3327,0.127,0.103,0.001,8e-09
3328,0.001,0.105,0.001,8e-09
3329,0.003,0.105,0.001,8e-09
3330,0.005,0.105,0.001,8e-09
3331,0.007,0.105,0.001,8e-09
3332,0.009,0.105,0.001,8e-09
3333,0.011,0.105,0.001,8e-09
3334,0.013,0.105,0.001,8e-09
3335,0.015,0.105,0.001,8e-09
3336,0.017,0.105,0.001,8e-09
3337,0.019,0.105,0.001,8e-09
3338,0.021,0.105,0.001,8e-09
3339,0.023,0.105,0.001,8e-09
3340,0.025,0.105,0.001,8e-09
3341,0.027,0.105,0.001,8e-09
3342,0.029,0.105,0.001,8e-09
3343,0.031,0.105,0.001,8e-09
3344,0.033,0.105,0.001,8e-09
3345,0.035,0.105,0.001,8e-09
3346,0.037,0.105,0.001,8e-09
3347,0.039,0.105,0.001,8e-09
3348,0.041,0.105,0.001,8e-09
3349,0.043,0.105,0.001,8e-09
3350,0.045,0.105,0.001,8e-09
3351,0.047,0.105,0.001,8e-09
3352,0.049,0.105,0.001,8e-09
3353,0.051,0.105,0.001,8e-09
3354,0.053,0.105,0.001,8e-09
3355,0.055,0.105,0.001,8e-09
3356,0.057,0.105,0.001,8e-09
3357,0.059,0.105,0.001,8e-09
3358,0.061,0.105,0.001,8e-09
3359,0.063,0.105,0.001,8e-09
3360,0.065,0.105,0.001,8e-09
3361,0.067,0.105,0.001,8e-09
3362,0.069,0.105,0.001,8e-09
3363,0.071,0.105,0.001,8e-09
3364,0.073,0.105,0.001,8e-09
3365,0.075,0.105,0.001,8e-09
3366,0.077,0.105,0.001,8e-09
3367,0.079,0.105,0.001,8e-09
3368,0.081,0.105,0.001,8e-09
3369,0.083,0.105,0.001,8e-09
3370,0.085,0.105,0.001,8e-09
3371,0.087,0.105,0.001,8e-09
3372,0.089,0.105,0.001,8e-09
3373,0.091,0.105,0.001,8e-09
3374,0.093,0.105,0.001,8e-09
3375,0.095,0.105,0.001,8e-09
3376,0.097,0.105,0.001,8e-09
3377,0.099,0.105,0.001,8e-09
3378,0.101,0.105,0.001,8e-09
3379,0.103,0.105,0.001,8e-09
3380,0.105,0.105,0.001,8e-09
3381,0.107,0.105,0.001,8e-09
3382,0.109,0.105,0.001,8e-09
3383,0.111,0.105,0.001,8e-09
3384,0.113,0.105,0.001,8e-09
3385,0.115,0.105,0.001,8e-09
3386,0.117,0.105,0.001,8e-09
3387,0.119,0.105,0.001,8e-09
3388,0.121,0.105,0.001,8e-09
3389,0.123,0.105,0.001,8e-09
3390,0.125,0.105,0.001,8e-09
3391,0.127,0.105,0.001,8e-09
3392,0.001,0.107,0.001,8e-09
3393,0.003,0.107,0.001,8e-09
3394,0.005,0.107,0.001,8e-09
3395,0.007,0.107,0.001,8e-09
3396,0.009,0.107,0.001,8e-09
3397,0.011,0.107,0.001,8e-09
3398,0.013,0.107,0.001,8e-09
3399,0.015,0.107,0.001,8e-09
3400,0.017,0.107,0.001,8e-09
3401,0.019,0.107,0.001,8e-09
3402,0.021,0.107,0.001,8e-09
3403,0.023,0.107,0.001,8e-09
3404,0.025,0.107,0.001,8e-09
3405,0.027,0.107,0.001,8e-09
3406,0.029,0.107,0.001,8e-09
3407,0.031,0.107,0.001,8e-09
3408,0.033,0.107,0.001,8e-09
3409,0.035,0.107,0.001,8e-09
3410,0.037,0.107,0.001,8e-09
3411,0.039,0.107,0.001,8e-09
3412,0.041,0.107,0.001,8e-09
3413,0.043,0.107,0.001,8e-09
3414,0.045,0.107,0.001,8e-09
3415,0.047,0.107,0.001,8e-09
3416,0.049,0.107,0.001,8e-09
3417,0.051,0.107,0.001,8e-09
3418,0.053,0.107,0.001,8e-09
3419,0.055,0.107,0.001,8e-09
3420,0.057,0.107,0.001,8e-09
3421,0.059,0.107,0.001,8e-09
3422,0.061,0.107,0.001,8e-09
3423,0.063,0.107,0.001,8e-09
3424,0.065,0.107,0.001,8e-09
3425,0.067,0.107,0.001,8e-09
3426,0.069,0.107,0.001,8e-09
3427,0.071,0.107,0.001,8e-09
3428,0.073,0.107,0.001,8e-09
3429,0.075,0.107,0.001,8e-09
3430,0.077,0.107,0.001,8e-09
3431,0.079,0.107,0.001,8e-09
3432,0.081,0.107,0.001,8e-09
3433,0.083,0.107,0.001,8e-09
3434,0.085,0.107,0.001,8e-09
3435,0.087,0.107,0.001,8e-09
3436,0.089,0.107,0.001,8e-09
3437,0.091,0.107,0.001,8e-09
3438,0.093,0.107,0.001,8e-09
3439,0.095,0.107,0.001,8e-09
3440,0.097,0.107,0.001,8e-09
3441,0.099,0.107,0.001,8e-09
3442,0.101,0.107,0.001,8e-09
3443,0.103,0.107,0.001,8e-09
3444,0.105,0.107,0.001,8e-09
3445,0.107,0.107,0.001,8e-09
3446,0.109,0.107,0.001,8e-09
3447,0.111,0.107,0.001,8e-09
3448,0.113,0.107,0.001,8e-09
3449,0.115,0.107,0.001,8e-09
3450,0.117,0.107,0.001,8e-09
3451,0.119,0.107,0.001,8e-09
3452,0.121,0.107,0.001,8e-09
3453,0.123,0.107,0.001,8e-09
3454,0.125,0.107,0.001,8e-09
3455,0.127,0.107,0.001,8e-09
3456,0.001,0.109,0.001,8e-09
3457,0.003,0.109,0.001,8e-09
3458,0.005,0.109,0.001,8e-09
3459,0.007,0.109,0.001,8e-09
3460,0.009,0.109,0.001,8e-09
3461,0.011,0.109,0.001,8e-09
3462,0.013,0.109,0.001,8e-09
3463,0.015,0.109,0.001,8e-09
3464,0.017,0.109,0.001,8e-09
3465,0.019,0.109,0.001,8e-09
3466,0.021,0.109,0.001,8e-09
3467,0.023,0.109,0.001,8e-09
3468,0.025,0.109,0.001,8e-09
3469,0.027,0.109,0.001,8e-09
3470,0.029,0.109,0.001,8e-09
3471,0.031,0.109,0.001,8e-09
3472,0.033,0.109,0.001,8e-09
3473,0.035,0.109,0.001,8e-09
3474,0.037,0.109,0.001,8e-09
3475,0.039,0.109,0.001,8e-09
3476,0.041,0.109,0.001,8e-09
3477,0.043,0.109,0.001,8e-09
3478,0.045,0.109,0.001,8e-09
3479,0.047,0.109,0.001,8e-09
3480,0.049,0.109,0.001,8e-09
3481,0.051,0.109,0.001,8e-09
3482,0.053,0.109,0.001,8e-09
3483,0.055,0.109,0.001,8e-09
3484,0.057,0.109,0.001,8e-09
3485,0.059,0.109,0.001,8e-09
3486,0.061,0.109,0.001,8e-09
3487,0.063,0.109,0.001,8e-09
3488,0.065,0.109,0.001,8e-09
3489,0.067,0.109,0.001,8e-09
3490,0.069,0.109,0.001,8e-09
3491,0.071,0.109,0.001,8e-09
3492,0.073,0.109,0.001,8e-09
3493,0.075,0.109,0.001,8e-09
3494,0.077,0.109,0.001,8e-09
3495,0.079,0.109,0.001,8e-09
3496,0.081,0.109,0.001,8e-09
3497,0.083,0.109,0.001,8e-09
3498,0.085,0.109,0.001,8e-09
3499,0.087,0.109,0.001,8e-09
3500,0.089,0.109,0.001,8e-09
3501,0.091,0.109,0.001,8e-09
3502,0.093,0.109,0.001,8e-09
3503,0.095,0.109,0.001,8e-09
3504,0.097,0.109,0.001,8e-09
3505,0.099,0.109,0.001,8e-09
3506,0.101,0.109,0.001,8e-09
3507,0.103,0.109,0.001,8e-09
3508,0.105,0.109,0.001,8e-09
3509,0.107,0.109,0.001,8e-09
3510,0.109,0.109,0.001,8e-09
3511,0.111,0.109,0.001,8e-09
3512,0.113,0.109,0.001,8e-09
3513,0.115,0.109,0.001,8e-09
3514,0.117,0.109,0.001,8e-09
3515,0.119,0.109,0.001,8e-09
3516,0.121,0.109,0.001,8e-09
3517,0.123,0.109,0.001,8e-09
3518,0.125,0.109,0.001,8e-09
3519,0.127,0.109,0.001,8e-09
3520,0.001,0.111,0.001,8e-09
3521,0.003,0.111,0.001,8e-09
3522,0.005,0.111,0.001,8e-09
3523,0.007,0.111,0.001,8e-09
3524,0.009,0.111,0.001,8e-09
3525,0.011,0.111,0.001,8e-09
3526,0.013,0.111,0.001,8e-09
3527,0.015,0.111,0.001,8e-09
3528,0.017,0.111,0.001,8e-09
3529,0.019,0.111,0.001,8e-09
3530,0.021,0.111,0.001,8e-09
3531,0.023,0.111,0.001,8e-09
3532,0.025,0.111,0.001,8e-09
3533,0.027,0.111,0.001,8e-09
3534,0.029,0.111,0.001,8e-09
3535,0.031,0.111,0.001,8e-09
3536,0.033,0.111,0.001,8e-09
3537,0.035,0.111,0.001,8e-09
3538,0.037,0.111,0.001,8e-09
3539,0.039,0.111,0.001,8e-09
3540,0.041,0.111,0.001,8e-09
3541,0.043,0.111,0.001,8e-09
3542,0.045,0.111,0.001,8e-09
3543,0.047,0.111,0.001,8e-09
